mov_id,fecha,mes,anio,cuenta_id,contraparte_id,categoria_id,instrumento_id,descripcion,monto,moneda,tasa_cambio
20240222-003,2024-02-22,2,2024,CTA_003,,,,Pago de CMR,-38833,CLP,
20240222-004,2024-02-22,2,2024,,,,INS_001,Pago de CMR,38833,CLP,
20240222-005,2024-02-22,2,2024,CTA_003,,,,Pago de CMR,-41670,CLP,
20240222-006,2024-02-22,2,2024,,,,INS_001,Pago de CMR,41670,CLP,
20240222-007,2024-02-22,2,2024,,CTR_001,,,Compra de articulos Mercado Libre,13990,CLP,
20240222-008,2024-02-22,2,2024,,,,INS_001,Compra de articulos Mercado Libre,-13990,CLP,
20240222-009,2024-02-22,2,2024,,CTR_001,,,Pago de sushi,11075,CLP,
20240222-010,2024-02-22,2,2024,,,,INS_001,Pago de sushi,-11075,CLP,
20240222-011,2024-02-22,2,2024,,CTR_001,,,Compra de articulos Mercado Libre,27680,CLP,
20240222-012,2024-02-22,2,2024,,,,INS_001,Compra de articulos Mercado Libre,-27680,CLP,
20240222-013,2024-02-22,2,2024,,CTR_001,,,Compra de pizza,27758,CLP,
20240222-014,2024-02-22,2,2024,,,,INS_001,Compra de pizza,-27758,CLP,
20240224-001,2024-02-24,2,2024,,,CAT_002,,Compra de Articulos en Aliexpress,11251,CLP,
20240224-002,2024-02-24,2,2024,,,,INS_001,Compra de Articulos en Aliexpress,-11251,CLP,
20240225-001,2024-02-25,2,2024,CTA_003,,,,Pago de tarjeta CMR,-54990,CLP,
20240225-002,2024-02-25,2,2024,,,,INS_001,Pago de tarjeta CMR,54990,CLP,
20240225-003,2024-02-25,2,2024,,CTR_001,,,Compra de Zapatillas,54990,CLP,
20240225-004,2024-02-25,2,2024,,,,INS_001,Compra de Zapatillas,-54990,CLP,
20240226-003,2024-02-26,2,2024,,CTR_001,,,Compra de roblox a Diego,5500,CLP,
20240226-004,2024-02-26,2,2024,,,,INS_001,Compra de roblox a Diego,-5500,CLP,
20240228-003,2024-02-28,2,2024,,CTR_001,,,Pago de Uber papá,5647,CLP,
20240228-004,2024-02-28,2,2024,,,,INS_001,Pago de Uber papá,-5647,CLP,
20240228-005,2024-02-28,2,2024,,,CAT_026,,Dinero por aspirado de abueltia,-5000,CLP,
20240228-006,2024-02-28,2,2024,,CTR_001,,,Dinero por aspirado de abueltia,5000,CLP,
20240226-005,2024-02-26,2,2024,CTA_003,,,,Diferencia de zapatillas,6000,CLP,
20240226-006,2024-02-26,2,2024,,CTR_001,,,Diferencia de zapatillas,-6000,CLP,
20240223-009,2024-02-23,2,2024,CTA_003,,,,Transferencia por compra de Pizza,41605,CLP,
20240223-010,2024-02-23,2,2024,,CTR_001,,,Transferencia por compra de Pizza,-41605,CLP,
20240223-011,2024-02-23,2,2024,,,CAT_026,,Diferencia compra Uber Eats,-2772,CLP,
20240223-012,2024-02-23,2,2024,,CTR_001,,,Diferencia compra Uber Eats,2772,CLP,
20240224-003,2024-02-24,2,2024,,CTR_001,,,Cobro de PC,53533,CLP,
20240224-004,2024-02-24,2,2024,,,,INS_026,Cobro de PC,-53533,CLP,
20240224-005,2024-02-24,2,2024,,CTR_001,,,Cobro de editor de video,18204,CLP,
20240224-006,2024-02-24,2,2024,,,,INS_028,Cobro de editor de video,-18204,CLP,
20240224-007,2024-02-24,2,2024,,CTR_001,,,Cobro de McAfee,5990,CLP,
20240224-008,2024-02-24,2,2024,,,,INS_014,Cobro de McAfee,-5990,CLP,
20240216-009,2024-02-16,2,2024,,CTR_001,,,Cobro de Youtube Premium,7500,CLP,
20240216-010,2024-02-16,2,2024,,,,INS_027,Cobro de Youtube Premium,-7500,CLP,
20240224-009,2024-02-24,2,2024,,,CAT_026,,Cobro de pack 5x6,-6000,CLP,
20240224-010,2024-02-24,2,2024,,CTR_016,,,Cobro de pack 5x6,6000,CLP,
20240224-011,2024-02-24,2,2024,,,CAT_026,,Cobro de Pack 5x7,-7000,CLP,
20240224-012,2024-02-24,2,2024,,CTR_006,,,Cobro de Pack 5x7,7000,CLP,
20240224-013,2024-02-24,2,2024,,,CAT_026,,Cobro de Pack 5x7,-7000,CLP,
20240224-014,2024-02-24,2,2024,,CTR_004,,,Cobro de Pack 5x7,7000,CLP,
20240224-015,2024-02-24,2,2024,,CTR_001,,,Cobro de Office 365,6990,CLP,
20240224-016,2024-02-24,2,2024,,,,INS_015,Cobro de Office 365,-6990,CLP,
20240224-017,2024-02-24,2,2024,,,CAT_013,,Gasto por streaming amazon,5790,CLP,
20240224-018,2024-02-24,2,2024,,,,INS_029,Gasto por streaming amazon,-5790,CLP,
20240216-011,2024-02-16,2,2024,,CTR_003,,,Cobro de Youtube Premium,2500,CLP,
20240216-012,2024-02-16,2,2024,,,,INS_027,Cobro de Youtube Premium,-2500,CLP,
20240216-013,2024-02-16,2,2024,,CTR_004,,,Cobro de Youtube Premium,2500,CLP,
20240216-014,2024-02-16,2,2024,,,,INS_027,Cobro de Youtube Premium,-2500,CLP,
20240216-015,2024-02-16,2,2024,,,CAT_026,,Ingresos por suscripción,-3300,CLP,
20240216-016,2024-02-16,2,2024,,,,INS_027,Ingresos por suscripción,3300,CLP,
20240206-019,2024-02-06,2,2024,,,CAT_013,,Gasto por Spotify,1050,CLP,
20240206-020,2024-02-06,2,2024,,,,INS_024,Gasto por Spotify,-1050,CLP,
20240229-001,2024-02-29,2,2024,CTA_004,,,,Retiro dinero de Diego,88531,CLP,
20240229-002,2024-02-29,2,2024,,,,INS_012,Retiro dinero de Diego,-88531,CLP,
20240301-001,2024-03-01,3,2024,CTA_004,,,,Pago Spotify,1500,CLP,
20240301-002,2024-03-01,3,2024,,CTR_021,,,Pago Spotify,-1500,CLP,
20240229-003,2024-02-29,2,2024,,,CAT_026,,Dinero por ahorro,-531,CLP,
20240229-004,2024-02-29,2,2024,,,,INS_012,Dinero por ahorro,531,CLP,
20240301-003,2024-03-01,3,2024,CTA_003,,,,Traspaso de Fondos,66488,CLP,
20240301-004,2024-03-01,3,2024,CTA_004,,,,Traspaso de Fondos,-66488,CLP,
20240301-005,2024-03-01,3,2024,CTA_001,,,,Traspaso de Fondos,89914,CLP,
20240301-006,2024-03-01,3,2024,CTA_004,,,,Traspaso de Fondos,-89914,CLP,
20240301-007,2024-03-01,3,2024,CTA_004,,,,Pago de Santander Life,-8286,CLP,
20240301-008,2024-03-01,3,2024,,,,INS_007,Pago de Santander Life,8286,CLP,
20240301-009,2024-03-01,3,2024,CTA_004,,,,Pago deuda,125518,CLP,
20240301-010,2024-03-01,3,2024,,CTR_001,,,Pago deuda,-125518,CLP,
20240301-011,2024-03-01,3,2024,,,CAT_019,,Pago servicio de administración,1287,CLP,
20240301-012,2024-03-01,3,2024,,,,INS_007,Pago servicio de administración,-1287,CLP,
20240301-013,2024-03-01,3,2024,CTA_003,,,,Pago CMR Falabella,-70270,CLP,
20240301-014,2024-03-01,3,2024,,,,INS_001,Pago CMR Falabella,70270,CLP,
20240301-015,2024-03-01,3,2024,CTA_001,,,,Pago Banco de Chile TC,-89914,CLP,
20240301-016,2024-03-01,3,2024,,,,INS_002,Pago Banco de Chile TC,89914,CLP,
20240227-001,2024-02-27,2,2024,,,CAT_019,,Pago de Comisión Mantención,4421,CLP,
20240227-002,2024-02-27,2,2024,,,,INS_002,Pago de Comisión Mantención,-4421,CLP,
20240301-017,2024-03-01,3,2024,,,CAT_026,,Dinero donado por abuelita,-10000,CLP,
20240301-018,2024-03-01,3,2024,CTA_014,,,,Dinero donado por abuelita,10000,CLP,
20240201-009,2024-02-01,2,2024,,,CAT_026,,Diferencia por pagos de intereses en formato de Devengado,-131418,CLP,
20240201-010,2024-02-01,2,2024,,,,INS_026,Diferencia por pagos de intereses en formato de Devengado,131418,CLP,
20240229-005,2024-02-29,2,2024,,CTR_001,,,Pago suscripción Netflix,10700,CLP,
20240229-006,2024-02-29,2,2024,,,,INS_001,Pago suscripción Netflix,-10700,CLP,
20240301-019,2024-03-01,3,2024,,,CAT_013,,Pago suscripción Amazon Prime,5790,CLP,
20240301-020,2024-03-01,3,2024,,,,INS_001,Pago suscripción Amazon Prime,-5790,CLP,
20240302-001,2024-03-02,3,2024,,CTR_001,,,Compra de Lorena en Mercado Libre,13902,CLP,
20240302-002,2024-03-02,3,2024,,,,INS_001,Compra de Lorena en Mercado Libre,-13902,CLP,
20240303-001,2024-03-03,3,2024,,CTR_001,,,Dinero para compra de juego de Diego,8725,CLP,
20240303-002,2024-03-03,3,2024,,,,INS_001,Dinero para compra de juego de Diego,-8725,CLP,
20240229-007,2024-02-29,2,2024,,,CAT_019,,Pago de servición de administración,3869,CLP,
20240229-008,2024-02-29,2,2024,,,,INS_001,Pago de servición de administración,-3869,CLP,
20240229-009,2024-02-29,2,2024,,,CAT_026,,Diferencia CMR,-8,CLP,
20240229-010,2024-02-29,2,2024,,,,INS_001,Diferencia CMR,8,CLP,
20240304-001,2024-03-04,3,2024,CTA_003,,,,Transferencia para pago de Juego Diego,9000,CLP,
20240304-002,2024-03-04,3,2024,,CTR_001,,,Transferencia para pago de Juego Diego,-9000,CLP,
20240304-003,2024-03-04,3,2024,CTA_003,,,,Pago de compra en Mercado Libre,13902,CLP,
20240304-004,2024-03-04,3,2024,,CTR_001,,,Pago de compra en Mercado Libre,-13902,CLP,
20240304-005,2024-03-04,3,2024,,,CAT_026,,Diferencia compra de juego Diego,-275,CLP,
20240304-006,2024-03-04,3,2024,,CTR_001,,,Diferencia compra de juego Diego,275,CLP,
20240304-007,2024-03-04,3,2024,CTA_003,,,,Abono CMR Falabella,-22627,CLP,
20240304-008,2024-03-04,3,2024,,,,INS_001,Abono CMR Falabella,22627,CLP,
20240307-001,2024-03-07,3,2024,CTA_003,,,,Dinero para pago de mercaderia Alvi,175050,CLP,
20240307-002,2024-03-07,3,2024,,CTR_001,,,Dinero para pago de mercaderia Alvi,-175050,CLP,
20240307-003,2024-03-07,3,2024,CTA_003,,,,Dinero para pago de XXX,12720,CLP,
20240307-004,2024-03-07,3,2024,,CTR_001,,,Dinero para pago de XXX,-12720,CLP,
20240307-005,2024-03-07,3,2024,CTA_003,,,,Pago de XXX,10171,CLP,
20240307-006,2024-03-07,3,2024,,CTR_001,,,Pago de XXX,-10171,CLP,
20240307-007,2024-03-07,3,2024,CTA_003,,,,Pago de tarjeta CMR,-187770,CLP,
20240307-008,2024-03-07,3,2024,,,,INS_001,Pago de tarjeta CMR,187770,CLP,
20240307-009,2024-03-07,3,2024,CTA_001,,,,Traspaso de Fondos,1000,CLP,
20240307-010,2024-03-07,3,2024,CTA_003,,,,Traspaso de Fondos,-1000,CLP,
20240308-001,2024-03-08,3,2024,CTA_003,,,,Traspaso de Dinero,-7000,CLP,
20240308-002,2024-03-08,3,2024,CTA_009,,,,Traspaso de Dinero,7000,CLP,
20240305-001,2024-03-05,3,2024,,CTR_001,,,Compra en mercado libre de Lorena,12390,CLP,
20240305-002,2024-03-05,3,2024,,,,INS_001,Compra en mercado libre de Lorena,-12390,CLP,
20240305-003,2024-03-05,3,2024,,CTR_001,,,Compra en mercado libre de Lorena,12490,CLP,
20240305-004,2024-03-05,3,2024,,,,INS_001,Compra en mercado libre de Lorena,-12490,CLP,
20240305-005,2024-03-05,3,2024,,CTR_001,,,Compra mercado libre de Lorena,13990,CLP,
20240305-006,2024-03-05,3,2024,,,,INS_001,Compra mercado libre de Lorena,-13990,CLP,
20240306-001,2024-03-06,3,2024,CTA_003,,,,Dinero para pago de compra de ML,38870,CLP,
20240306-002,2024-03-06,3,2024,,CTR_001,,,Dinero para pago de compra de ML,-38870,CLP,
20240306-003,2024-03-06,3,2024,CTA_003,,,,Pago de tarjeta CMR,-38870,CLP,
20240306-004,2024-03-06,3,2024,,,,INS_001,Pago de tarjeta CMR,38870,CLP,
20240306-005,2024-03-06,3,2024,,,CAT_013,,Compra de SuperMarket Simulator,5840,CLP,
20240306-006,2024-03-06,3,2024,,,,INS_001,Compra de SuperMarket Simulator,-5840,CLP,
20240306-007,2024-03-06,3,2024,,CTR_001,,,Compra de mercado libre de Lorena,12720,CLP,
20240306-008,2024-03-06,3,2024,,,,INS_001,Compra de mercado libre de Lorena,-12720,CLP,
20240306-009,2024-03-06,3,2024,,CTR_001,,,Compra de pasta termica por ML,10171,CLP,
20240306-010,2024-03-06,3,2024,,,,INS_001,Compra de pasta termica por ML,-10171,CLP,
20240306-011,2024-03-06,3,2024,,CTR_001,,,Compra de simparica de Luna,8500,CLP,
20240306-012,2024-03-06,3,2024,,,,INS_001,Compra de simparica de Luna,-8500,CLP,
20240306-013,2024-03-06,3,2024,,CTR_001,,,Compra de entradas de Cine,19200,CLP,
20240306-014,2024-03-06,3,2024,,,,INS_001,Compra de entradas de Cine,-19200,CLP,
20240310-001,2024-03-10,3,2024,CTA_014,,,,Reembolso entradas al Cine,17400,CLP,
20240310-002,2024-03-10,3,2024,,CTR_001,,,Reembolso entradas al Cine,-17400,CLP,
20240310-003,2024-03-10,3,2024,,,CAT_002,,Diferencia de Monedas,400,CLP,
20240310-004,2024-03-10,3,2024,CTA_014,,,,Diferencia de Monedas,-400,CLP,
20240306-015,2024-03-06,3,2024,,,CAT_013,,Gasto de Spotify,7050,CLP,
20240306-016,2024-03-06,3,2024,,,,INS_001,Gasto de Spotify,-7050,CLP,
20240306-017,2024-03-06,3,2024,,CTR_001,,,Compra en Alvi,203851,CLP,
20240306-018,2024-03-06,3,2024,,,,INS_001,Compra en Alvi,-203851,CLP,
20240307-011,2024-03-07,3,2024,,,CAT_011,,Pago de Boleta Entel,7092,CLP,
20240307-012,2024-03-07,3,2024,,,,INS_001,Pago de Boleta Entel,-7092,CLP,
20240307-013,2024-03-07,3,2024,,,CAT_026,,Cobro de boleta de Entel,-8999,CLP,
20240307-014,2024-03-07,3,2024,,CTR_001,,,Cobro de boleta de Entel,8999,CLP,
20240307-015,2024-03-07,3,2024,,,CAT_003,,Compra de Agua,1400,CLP,
20240307-016,2024-03-07,3,2024,,,,INS_001,Compra de Agua,-1400,CLP,
20240307-017,2024-03-07,3,2024,CTA_011,,,,Carga de Dinero,2000,CLP,
20240307-018,2024-03-07,3,2024,,,,INS_001,Carga de Dinero,-2000,CLP,
20240307-019,2024-03-07,3,2024,,,CAT_019,,Pago de linea de credito,97,CLP,
20240307-020,2024-03-07,3,2024,CTA_001,,,,Pago de linea de credito,-97,CLP,
20240304-009,2024-03-04,3,2024,CTA_001,,,,Traspaso de Fondos,1000,CLP,
20240304-010,2024-03-04,3,2024,CTA_004,,,,Traspaso de Fondos,-1000,CLP,
20240304-011,2024-03-04,3,2024,,,CAT_015,,Pago de Seguro desgravamen,1000,CLP,
20240304-012,2024-03-04,3,2024,CTA_001,,,,Pago de Seguro desgravamen,-1000,CLP,
20240304-013,2024-03-04,3,2024,CTA_004,,,,Dinero para cumple de Diego,70000,CLP,
20240304-014,2024-03-04,3,2024,,CTR_024,,,Dinero para cumple de Diego,-70000,CLP,
20240305-007,2024-03-05,3,2024,CTA_004,,,,Dinero para practica de Alexis,200000,CLP,
20240305-008,2024-03-05,3,2024,,CTR_024,,,Dinero para practica de Alexis,-200000,CLP,
20240305-009,2024-03-05,3,2024,CTA_004,,,,Dinero para practica de Alexis,-200000,CLP,
20240305-010,2024-03-05,3,2024,,,,INS_012,Dinero para practica de Alexis,200000,CLP,
20240311-001,2024-03-11,3,2024,,,CAT_026,,Dinero por trabajo de donas,-10000,CLP,
20240311-002,2024-03-11,3,2024,CTA_004,,,,Dinero por trabajo de donas,10000,CLP,
20240311-003,2024-03-11,3,2024,CTA_004,,,,Entrega de dinero de cumple Diego,-158000,CLP,
20240311-004,2024-03-11,3,2024,,CTR_024,,,Entrega de dinero de cumple Diego,158000,CLP,
20240304-015,2024-03-04,3,2024,CTA_004,,,,Traspaso de Fondos,-10290,CLP,
20240304-016,2024-03-04,3,2024,CTA_006,,,,Traspaso de Fondos,10290,CLP,
20240304-017,2024-03-04,3,2024,CTA_006,,,,Pago de cuotas de participación,-10290,CLP,
20240304-018,2024-03-04,3,2024,,,,INS_041,Pago de cuotas de participación,10290,CLP,
20240311-005,2024-03-11,3,2024,,,CAT_026,,Dinero para locomoción 11-03 y 18-03,-10000,CLP,
20240311-006,2024-03-11,3,2024,CTA_014,,,,Dinero para locomoción 11-03 y 18-03,10000,CLP,
20240307-021,2024-03-07,3,2024,,,CAT_026,,Dinero dado por madre,-1000,CLP,
20240307-022,2024-03-07,3,2024,CTA_014,,,,Dinero dado por madre,1000,CLP,
20240309-001,2024-03-09,3,2024,,,CAT_026,,Entrega de BAES,-44000,CLP,
20240309-002,2024-03-09,3,2024,CTA_010,,,,Entrega de BAES,44000,CLP,
20240311-007,2024-03-11,3,2024,,,CAT_013,,Compra de Poppy PlayTime,4400,CLP,
20240311-008,2024-03-11,3,2024,,,,INS_001,Compra de Poppy PlayTime,-4400,CLP,
20240312-001,2024-03-12,3,2024,,,CAT_026,,Dinero para locomoción 25-03,-5000,CLP,
20240312-002,2024-03-12,3,2024,CTA_014,,,,Dinero para locomoción 25-03,5000,CLP,
20240314-001,2024-03-14,3,2024,,CTR_001,,,Compra de Lorena Rojas,13344,CLP,
20240314-002,2024-03-14,3,2024,,,,INS_001,Compra de Lorena Rojas,-13344,CLP,
20240315-001,2024-03-15,3,2024,,CTR_001,,,Compra de Lorena en ML,13804,CLP,
20240315-002,2024-03-15,3,2024,,,,INS_001,Compra de Lorena en ML,-13804,CLP,
20240315-003,2024-03-15,3,2024,,,,INS_001,Pago suscripción Youtube Premium,-9200,CLP,
20240315-004,2024-03-15,3,2024,,,,INS_027,Pago suscripción Youtube Premium,9200,CLP,
20240315-005,2024-03-15,3,2024,,CTR_001,,,Compra de Lorena en ML,16884,CLP,
20240315-006,2024-03-15,3,2024,,,,INS_001,Compra de Lorena en ML,-16884,CLP,
20240315-007,2024-03-15,3,2024,,CTR_001,,,Compra de entradas CineMark,18200,CLP,
20240315-008,2024-03-15,3,2024,,,,INS_001,Compra de entradas CineMark,-18200,CLP,
20240317-001,2024-03-17,3,2024,,,CAT_005,,Compra de Manguera y Fertilizante,14480,CLP,
20240317-002,2024-03-17,3,2024,,,,INS_001,Compra de Manguera y Fertilizante,-14480,CLP,
20240317-003,2024-03-17,3,2024,,,CAT_026,,Devolución de Manguera expansiva,-10000,CLP,
20240317-004,2024-03-17,3,2024,CTA_014,,,,Devolución de Manguera expansiva,10000,CLP,
20240317-005,2024-03-17,3,2024,,CTR_001,,,Viaje de Mall a Casa en Uber,4516,CLP,
20240317-006,2024-03-17,3,2024,,,,INS_001,Viaje de Mall a Casa en Uber,-4516,CLP,
20240317-007,2024-03-17,3,2024,,CTR_001,,,Compra de Zapatillas Diego,25240,CLP,
20240317-008,2024-03-17,3,2024,,,,INS_001,Compra de Zapatillas Diego,-25240,CLP,
20240317-009,2024-03-17,3,2024,,CTR_001,,,Compra de Juego de Diego,6650,CLP,
20240317-010,2024-03-17,3,2024,,,,INS_001,Compra de Juego de Diego,-6650,CLP,
20240311-009,2024-03-11,3,2024,,CTR_001,,,Compra de Medicamento de Lorena,30990,CLP,
20240311-010,2024-03-11,3,2024,,,,INS_001,Compra de Medicamento de Lorena,-30990,CLP,
20240314-003,2024-03-14,3,2024,CTA_003,,,,Pago de compra en ML,13344,CLP,
20240314-004,2024-03-14,3,2024,,CTR_001,,,Pago de compra en ML,-13344,CLP,
20240315-009,2024-03-15,3,2024,CTA_003,,,,Pago de compra en ML,16884,CLP,
20240315-010,2024-03-15,3,2024,,CTR_001,,,Pago de compra en ML,-16884,CLP,
20240312-003,2024-03-12,3,2024,CTA_004,,,,Dinero para pago de Peluquero,10000,CLP,
20240312-004,2024-03-12,3,2024,,CTR_001,,,Dinero para pago de Peluquero,-10000,CLP,
20240312-005,2024-03-12,3,2024,CTA_004,,,,Pago de Peluquero,-11000,CLP,
20240312-006,2024-03-12,3,2024,,CTR_001,,,Pago de Peluquero,11000,CLP,
20240318-001,2024-03-18,3,2024,CTA_004,,,,Pago de compra en ML,13800,CLP,
20240318-002,2024-03-18,3,2024,,CTR_001,,,Pago de compra en ML,-13800,CLP,
20240318-003,2024-03-18,3,2024,CTA_004,,,,Traspaso de Fondos,20000,CLP,
20240318-004,2024-03-18,3,2024,CTA_014,,,,Traspaso de Fondos,-20000,CLP,
20240318-005,2024-03-18,3,2024,CTA_004,,,,Pago de dos meses de Pack 5x5,14000,CLP,
20240318-006,2024-03-18,3,2024,,CTR_006,,,Pago de dos meses de Pack 5x5,-14000,CLP,
20240318-007,2024-03-18,3,2024,CTA_004,,,,Pago de compra de juego de Diego,6650,CLP,
20240318-008,2024-03-18,3,2024,,CTR_001,,,Pago de compra de juego de Diego,-6650,CLP,
20240317-011,2024-03-17,3,2024,CTA_014,,,,Dinero para compra de tarjetero,-1000,CLP,
20240317-012,2024-03-17,3,2024,,CTR_001,,,Dinero para compra de tarjetero,1000,CLP,
20240315-011,2024-03-15,3,2024,,,CAT_002,,Perdida de billete,1000,CLP,
20240315-012,2024-03-15,3,2024,CTA_014,,,,Perdida de billete,-1000,CLP,
20240320-001,2024-03-20,3,2024,,,CAT_019,,Pago de intereses de prestamos,14665,CLP,
20240320-002,2024-03-20,3,2024,,,,INS_002,Pago de intereses de prestamos,-14665,CLP,
20240320-003,2024-03-20,3,2024,,,CAT_026,,Dinero para locomoción 1-04,-5000,CLP,
20240320-004,2024-03-20,3,2024,CTA_014,,,,Dinero para locomoción 1-04,5000,CLP,
20240318-009,2024-03-18,3,2024,,,CAT_013,,Pago de StudyFetch,11504,CLP,
20240318-010,2024-03-18,3,2024,,,,INS_001,Pago de StudyFetch,-11504,CLP,
20240319-001,2024-03-19,3,2024,,,CAT_002,,Compra de Antena Wifi y Bluetooth,48990,CLP,
20240319-002,2024-03-19,3,2024,,,,INS_001,Compra de Antena Wifi y Bluetooth,-48990,CLP,
20240320-005,2024-03-20,3,2024,,CTR_001,,,Compra de Pan,2080,CLP,
20240320-006,2024-03-20,3,2024,,,,INS_001,Compra de Pan,-2080,CLP,
20240322-001,2024-03-22,3,2024,,CTR_001,,,Compra de Lorena en Mercado Libre,19121,CLP,
20240322-002,2024-03-22,3,2024,,,,INS_001,Compra de Lorena en Mercado Libre,-19121,CLP,
20240322-003,2024-03-22,3,2024,,CTR_001,,,Compra de Lorena en Mercado Libre,30000,CLP,
20240322-004,2024-03-22,3,2024,,,,INS_001,Compra de Lorena en Mercado Libre,-30000,CLP,
20240322-005,2024-03-22,3,2024,,CTR_001,,,Compra de Lorena en Mercado Libre,19480,CLP,
20240322-006,2024-03-22,3,2024,,,,INS_001,Compra de Lorena en Mercado Libre,-19480,CLP,
20240322-007,2024-03-22,3,2024,,CTR_001,,,Compra de Lorena en Mercado Libre,8361,CLP,
20240322-008,2024-03-22,3,2024,,,,INS_001,Compra de Lorena en Mercado Libre,-8361,CLP,
20240322-009,2024-03-22,3,2024,,,CAT_003,,Compra de helados,2050,CLP,
20240322-010,2024-03-22,3,2024,,,,INS_001,Compra de helados,-2050,CLP,
20240323-001,2024-03-23,3,2024,,CTR_001,,,Compra de juego Diego Party Animals,10999,CLP,
20240323-002,2024-03-23,3,2024,,,,INS_001,Compra de juego Diego Party Animals,-10999,CLP,
20240323-003,2024-03-23,3,2024,,,,INS_001,Pago de Uber,-8638,CLP,
20240323-004,2024-03-23,3,2024,,,,INS_030,Pago de Uber,8638,CLP,
20240323-005,2024-03-23,3,2024,,CTR_013,,,Cobro viaje Uber,4319,CLP,
20240323-006,2024-03-23,3,2024,,,,INS_030,Cobro viaje Uber,-4319,CLP,
20240323-007,2024-03-23,3,2024,,,CAT_008,,Cobro de viaje Uber,4319,CLP,
20240323-008,2024-03-23,3,2024,,,,INS_030,Cobro de viaje Uber,-4319,CLP,
20240324-001,2024-03-24,3,2024,,CTR_001,,,Compra de Lorena en Mercado Libre,18650,CLP,
20240324-002,2024-03-24,3,2024,,,,INS_001,Compra de Lorena en Mercado Libre,-18650,CLP,
20240324-003,2024-03-24,3,2024,,,CAT_013,,Compra de CupHead,13000,CLP,
20240324-004,2024-03-24,3,2024,,,,INS_001,Compra de CupHead,-13000,CLP,
20240325-001,2024-03-25,3,2024,CTA_003,,,,Traspaso de Fondos,34000,CLP,
20240325-002,2024-03-25,3,2024,CTA_014,,,,Traspaso de Fondos,-34000,CLP,
20240325-003,2024-03-25,3,2024,CTA_003,,,,Compra de Lorena en ML,-54989,CLP,
20240325-004,2024-03-25,3,2024,,CTR_001,,,Compra de Lorena en ML,54989,CLP,
20240325-005,2024-03-25,3,2024,CTA_003,,,,Pago de compra en ML,54989,CLP,
20240325-006,2024-03-25,3,2024,,CTR_001,,,Pago de compra en ML,-54989,CLP,
20240325-007,2024-03-25,3,2024,CTA_003,,,,Traspaso de Fondos,44000,CLP,
20240325-008,2024-03-25,3,2024,CTA_010,,,,Traspaso de Fondos,-44000,CLP,
20240326-001,2024-03-26,3,2024,CTA_003,,,,Pago de baterias,20000,CLP,
20240326-002,2024-03-26,3,2024,,CTR_001,,,Pago de baterias,-20000,CLP,
20240326-003,2024-03-26,3,2024,CTA_003,,,,Compra de bateria externa,-19990,CLP,
20240326-004,2024-03-26,3,2024,,CTR_001,,,Compra de bateria externa,19990,CLP,
20240326-005,2024-03-26,3,2024,CTA_003,,,,Compra de bateria externa,-19990,CLP,
20240326-006,2024-03-26,3,2024,,CTR_001,,,Compra de bateria externa,19990,CLP,
20240322-011,2024-03-22,3,2024,CTA_004,,,,Pago de 10.999,11000,CLP,
20240322-012,2024-03-22,3,2024,,CTR_001,,,Pago de 10.999,-11000,CLP,
20240325-009,2024-03-25,3,2024,CTA_004,,,,Pago de pantalon y compra en mercado libre,100000,CLP,
20240325-010,2024-03-25,3,2024,,CTR_001,,,Pago de pantalon y compra en mercado libre,-100000,CLP,
20240325-011,2024-03-25,3,2024,,,CAT_013,,Transferencia a Max por salida,7700,CLP,
20240325-012,2024-03-25,3,2024,CTA_004,,,,Transferencia a Max por salida,-7700,CLP,
20240325-013,2024-03-25,3,2024,CTA_004,,,,Pago de compra en ML,18650,CLP,
20240325-014,2024-03-25,3,2024,,CTR_001,,,Pago de compra en ML,-18650,CLP,
20240326-007,2024-03-26,3,2024,CTA_004,,,,Pago de bateria Externa,20000,CLP,
20240326-008,2024-03-26,3,2024,,CTR_001,,,Pago de bateria Externa,-20000,CLP,
20240318-011,2024-03-18,3,2024,,,CAT_019,,Cobro de comisión de administración,1295,CLP,
20240318-012,2024-03-18,3,2024,,,,INS_007,Cobro de comisión de administración,-1295,CLP,
20240206-021,2024-02-06,2,2024,CTA_002,,,,Pago de Spotify,3000,CLP,
